Date,Month,Outlet ID,Outlet Name,City,Country,Terminal Type,Service,Product,Partner,Free PAX,Paid PAX,Total PAX,Unit Selling Price,Unit Cost,Currency,Total Revenue,Total Cost,Total Margin,Has Issue,Debug Reason
"2026-01-01","Jan 2026","549911363685","Sala VIP Azahar","Seville","Spain","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,73.1009,"USD",50.0000,73.1009,-23.1009,"No",""
"2026-01-01","Jan 2026","555113550877","Horizon Lounge","Geneva","Switzerland","Domestic/International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,76.6594,"USD",100.0000,153.3188,-53.3188,"No",""
"2026-01-01","Jan 2026","555113550877","Horizon Lounge","Geneva","Switzerland","Domestic/International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,76.6594,"USD",38.0000,76.6594,-38.6594,"No",""
"2026-01-01","Jan 2026","560953852329","Primeclass Business Lounge Schengen Side","Riga","Latvia","International","Global Lounge","Global Lounge","ETT",5.0000,0.0000,5.0000,50.0000,75.7942,"USD",250.0000,378.9712,-128.9712,"No",""
"2026-01-01","Jan 2026","569941324376","Bird Lounge","Dehradun","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",5.0000,0.0000,5.0000,800.0000,515.0000,"INR",4000.0000,2575.0000,1425.0000,"No",""
"2026-01-01","Jan 2026","570785673979","Bangkok Airways Blue Ribbon Club Lounge","Ko Samui","Thailand","Domestic","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,50.0000,"USD",50.0000,50.0000,0.0000,"No",""
"2026-01-01","Jan 2026","571739498956","Msafiri Lounge","Nairobi","Kenya","Domestic","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,52.0000,"USD",30.2500,52.0000,-21.7500,"No",""
"2026-01-01","Jan 2026","572280883799","Primeclass Lounge","Tbilisi","Georgia","International","Global Lounge","Global Lounge","ETT",5.0000,0.0000,5.0000,50.0000,83.5482,"USD",250.0000,417.7412,-167.7412,"No",""
"2026-01-01","Jan 2026","572280883799","Primeclass Lounge","Tbilisi","Georgia","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,29.2000,83.5482,"USD",58.4000,167.0965,-108.6965,"No",""
"2026-01-01","Jan 2026","572280883799","Primeclass Lounge","Tbilisi","Georgia","International","Global Lounge","Global Lounge","IDFC Bank",3.0000,0.0000,3.0000,38.0000,83.5482,"USD",114.0000,250.6447,-136.6447,"No",""
"2026-01-01","Jan 2026","576147984159","Plaza Premium Lounge","London","United Kingdom","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,54.5000,"USD",29.2000,54.5000,-25.3000,"No",""
"2026-01-01","Jan 2026","580106716747","Sala VIP Canudas","Barcelona","Spain","International","Global Lounge","Global Lounge","ETT",10.0000,0.0000,10.0000,50.0000,75.1672,"USD",500.0000,751.6721,-251.6721,"No",""
"2026-01-01","Jan 2026","580106716747","Sala VIP Canudas","Barcelona","Spain","International","Global Lounge","Global Lounge","LoungePair",2.0000,0.0000,2.0000,79.0000,75.1672,"USD",158.0000,150.3344,7.6656,"No",""
"2026-01-01","Jan 2026","581911997770","Mastercard Lounge","Prague","Czech Republic","International","Global Lounge","Global Lounge","Deutsche Bank",2.0000,0.0000,2.0000,36.0000,58.4619,"USD",72.0000,116.9238,-44.9238,"No",""
"2026-01-01","Jan 2026","583307625774","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ETT",7.0000,0.0000,7.0000,50.0000,60.7358,"USD",350.0000,425.1506,-75.1506,"No",""
"2026-01-01","Jan 2026","583307625774","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,60.7358,"USD",28.1500,60.7358,-32.5858,"No",""
"2026-01-01","Jan 2026","587193188703","VIP Lounge No. 9","Shanghai","China","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,56.3188,"USD",100.0000,112.6377,-12.6377,"No",""
"2026-01-01","Jan 2026","598351969731","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ETT",7.0000,0.0000,7.0000,50.0000,60.7358,"USD",350.0000,425.1506,-75.1506,"No",""
"2026-01-01","Jan 2026","598351969731","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,28.1500,60.7358,"USD",84.4500,182.2074,-97.7574,"No",""
"2026-01-01","Jan 2026","598351969731","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","IDFC Bank",4.0000,0.0000,4.0000,36.0000,60.7358,"USD",144.0000,242.9432,-98.9432,"No",""
"2026-01-01","Jan 2026","620699762871","East Pacific Passenger Lounge","Beijing","China","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,53.0000,"USD",100.0000,106.0000,-6.0000,"No",""
"2026-01-01","Jan 2026","634638599884","Aspire Lounge No.41","Amsterdam","Netherlands","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,68.2209,"USD",50.0000,68.2209,-18.2209,"No",""
"2026-01-01","Jan 2026","643087599415","Coral Finest Business Class Lounge Cocoon","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",6.0000,0.0000,6.0000,50.0000,58.1429,"USD",300.0000,348.8577,-48.8577,"No",""
"2026-01-01","Jan 2026","643087599415","Coral Finest Business Class Lounge Cocoon","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,28.1500,58.1429,"USD",56.3000,116.2859,-59.9859,"No",""
"2026-01-01","Jan 2026","643087599415","Coral Finest Business Class Lounge Cocoon","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,58.1429,"USD",36.0000,58.1429,-22.1429,"No",""
"2026-01-01","Jan 2026","643087599415","Coral Finest Business Class Lounge Cocoon","Bangkok","Thailand","International","Global Lounge","Global Lounge","Vodafone",2.0000,0.0000,2.0000,45.0000,58.1429,"USD",90.0000,116.2859,-26.2859,"No",""
"2026-01-01","Jan 2026","648161205493","Take Off Bar","Varanasi","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",7.0000,0.0000,7.0000,800.0000,425.0000,"INR",5600.0000,2975.0000,2625.0000,"No",""
"2026-01-01","Jan 2026","651074785431","VIP Lounge No. V01","Shanghai","China","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,56.3188,"USD",100.0000,112.6377,-12.6377,"No",""
"2026-01-01","Jan 2026","653602986836","Sky Hub Lounge West","Seoul","South Korea","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,52.0000,"USD",100.0000,104.0000,-4.0000,"No",""
"2026-01-01","Jan 2026","655618467727","Kepler Club","Istanbul","Turkey","International","Global Lounge","Global Lounge","ETT",6.0000,0.0000,6.0000,50.0000,51.0000,"USD",300.0000,306.0000,-6.0000,"No",""
"2026-01-01","Jan 2026","656523176250","Plaza Premium Lounge","Hong Kong","China","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,36.0000,54.0000,"USD",72.0000,108.0000,-36.0000,"No",""
"2026-01-01","Jan 2026","657405228551","IGA Pop Up Lounge","Istanbul","Turkey","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,69.3986,"USD",50.0000,69.3986,-19.3986,"No",""
"2026-01-01","Jan 2026","666964985840","Marhaba 3","Manila","Philippines","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,53.8800,"USD",36.0000,53.8800,-17.8800,"No",""
"2026-01-01","Jan 2026","676393357168","Ahlan First Class Lounge Concourse D","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,44.0000,67.5276,"USD",44.0000,67.5276,-23.5276,"No",""
"2026-01-01","Jan 2026","676623116188","Lotus Lounge","Hanoi","Vietnam","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,50.0000,"USD",28.1500,50.0000,-21.8500,"No",""
"2026-01-01","Jan 2026","679081914664","Primus Lounge Domestic Departure","Chandigarh","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",5.0000,0.0000,5.0000,800.0000,500.0000,"INR",4000.0000,2500.0000,1500.0000,"No",""
"2026-01-01","Jan 2026","688451582425","Primeclass Lounge","Batumi","Georgia","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,68.1500,"USD",150.0000,204.4500,-54.4500,"No",""
"2026-01-01","Jan 2026","692782356130","Sala VIP Pau Casals","Barcelona","Spain","International","Global Lounge","Global Lounge","ETT",6.0000,0.0000,6.0000,50.0000,75.1672,"USD",300.0000,451.0033,-151.0033,"No",""
"2026-01-01","Jan 2026","701575592007","Bird Lounge","Bhubaneswar","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",5.0000,0.0000,5.0000,800.0000,515.0000,"INR",4000.0000,2575.0000,1425.0000,"No",""
"2026-01-01","Jan 2026","709866351217","The Coral Executive Lounge","Bangkok","Thailand","Domestic","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,28.1500,54.3248,"USD",84.4500,162.9745,-78.5245,"No",""
"2026-01-01","Jan 2026","712899092040","XIYUE No 25 VIP Lounge","Hangzhou","China","International","Global Lounge","Global Lounge","ETT",6.0000,0.0000,6.0000,50.0000,72.0000,"USD",300.0000,432.0000,-132.0000,"No",""
"2026-01-01","Jan 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","AU",8.0000,0.0000,8.0000,475.0000,321.0000,"INR",3800.0000,2568.0000,1232.0000,"No",""
"2026-01-01","Jan 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","HDFC",2.0000,0.0000,2.0000,500.0000,321.0000,"INR",1000.0000,642.0000,358.0000,"No",""
"2026-01-01","Jan 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","ICICI",28.0000,0.0000,28.0000,399.0000,321.0000,"INR",11172.0000,8988.0000,2184.0000,"No",""
"2026-01-01","Jan 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","IDFC Bank",21.0000,0.0000,21.0000,375.0000,321.0000,"INR",7875.0000,6741.0000,1134.0000,"No",""
"2026-01-01","Jan 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","RBL",2.0000,0.0000,2.0000,460.0000,321.0000,"INR",920.0000,642.0000,278.0000,"No",""
"2026-01-01","Jan 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","SBI",7.0000,0.0000,7.0000,395.0000,321.0000,"INR",2765.0000,2247.0000,518.0000,"No",""
"2026-01-01","Jan 2026","717601274705","Elysian Lounge FF Domestic Departure","Pune","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",22.0000,0.0000,22.0000,800.0000,693.0000,"INR",17600.0000,15246.0000,2354.0000,"No",""
"2026-01-01","Jan 2026","720845168134","Primeclass Lounge","Muscat","Oman","International","Global Lounge","Global Lounge","ICICI",5.0000,0.0000,5.0000,32.3500,73.4253,"USD",161.7500,367.1267,-205.3767,"No",""
"2026-01-01","Jan 2026","720845168134","Primeclass Lounge","Muscat","Oman","International","Global Lounge","Global Lounge","IDFC Bank",3.0000,0.0000,3.0000,42.5000,73.4253,"USD",127.5000,220.2760,-92.7760,"No",""
"2026-01-01","Jan 2026","720965573161","Skycourt Lounge","Budapest","Hungary","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,68.8804,"USD",100.0000,137.7609,-37.7609,"No",""
"2026-01-01","Jan 2026","722370313460","Ambassador Transit Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,54.4928,"USD",100.0000,108.9856,-8.9856,"No",""
"2026-01-01","Jan 2026","722370313460","Ambassador Transit Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ICICI",1.0000,1.0000,2.0000,28.1500,54.4928,"USD",56.3000,108.9856,-52.6856,"No",""
"2026-01-01","Jan 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","AU",2.0000,0.0000,2.0000,475.0000,297.0000,"INR",950.0000,594.0000,356.0000,"No",""
"2026-01-01","Jan 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","ICICI",17.0000,0.0000,17.0000,399.0000,297.0000,"INR",6783.0000,5049.0000,1734.0000,"No",""
"2026-01-01","Jan 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","IDFC Bank",8.0000,0.0000,8.0000,350.0000,297.0000,"INR",2800.0000,2376.0000,424.0000,"No",""
"2026-01-01","Jan 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","RBL",4.0000,0.0000,4.0000,460.0000,297.0000,"INR",1840.0000,1188.0000,652.0000,"No",""
"2026-01-01","Jan 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","SBI",6.0000,0.0000,6.0000,395.0000,297.0000,"INR",2370.0000,1782.0000,588.0000,"No",""
"2026-01-01","Jan 2026","724931219641","Sala VIP Lounge","Bilbao","Spain","Domestic/International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,73.1009,"USD",100.0000,146.2017,-46.2017,"No",""
"2026-01-01","Jan 2026","728499294322","Coral Finest Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",16.0000,0.0000,16.0000,50.0000,58.1429,"USD",800.0000,930.2872,-130.2872,"No",""
"2026-01-01","Jan 2026","728499294322","Coral Finest Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",12.0000,0.0000,12.0000,28.1500,58.1429,"USD",337.8000,697.7154,-359.9154,"No",""
"2026-01-01","Jan 2026","728499294322","Coral Finest Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",4.0000,0.0000,4.0000,36.0000,58.1429,"USD",144.0000,232.5718,-88.5718,"No",""
"2026-01-01","Jan 2026","731771846381","Primus Lounge","Agartala","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",3.0000,0.0000,3.0000,800.0000,500.0000,"INR",2400.0000,1500.0000,900.0000,"No",""
"2026-01-01","Jan 2026","732866954881","The Coral Executive Lounge","Phuket","Thailand","International","Global Lounge","Global Lounge","ETT",94.0000,0.0000,94.0000,50.0000,49.3264,"USD",4700.0000,4636.6798,63.3202,"No",""
"2026-01-01","Jan 2026","732866954881","The Coral Executive Lounge","Phuket","Thailand","International","Global Lounge","Global Lounge","ICICI",7.0000,2.0000,9.0000,28.1500,49.3264,"USD",253.3500,443.9374,-190.5874,"No",""
"2026-01-01","Jan 2026","732866954881","The Coral Executive Lounge","Phuket","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",7.0000,0.0000,7.0000,36.0000,49.3264,"USD",252.0000,345.2847,-93.2847,"No",""
"2026-01-01","Jan 2026","741436903525","VIP Lounge No. 69","Shanghai","China","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,70.9783,"USD",36.0000,70.9783,-34.9783,"No",""
"2026-01-01","Jan 2026","745668571691","Club S.e.a. Sala Montale","Milan","Italy","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,72.9790,"USD",100.0000,145.9579,-45.9579,"No",""
"2026-01-01","Jan 2026","745668571691","Club S.e.a. Sala Montale","Milan","Italy","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,72.9790,"USD",29.2000,72.9790,-43.7790,"No",""
"2026-01-01","Jan 2026","747934255396","Plaza Premium Lounge","Langkawi ","Malaysia","Domestic/International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,54.0000,"USD",28.1500,54.0000,-25.8500,"No",""
"2026-01-01","Jan 2026","748776424279","Club S.e.a. Sala Monteverdi","Milan","Italy","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,72.9790,"USD",100.0000,145.9579,-45.9579,"No",""
"2026-01-01","Jan 2026","753369703835","Absheron Lounge","Baku","Azerbaijan","International","Global Lounge","Global Lounge","ICICI",2.0000,1.0000,3.0000,30.2500,62.0000,"USD",90.7500,186.0000,-95.2500,"No",""
"2026-01-01","Jan 2026","762211912212","SH Premium Lounge Ha Noi","Hanoi","Vietnam","International","Global Lounge","Global Lounge","ICICI",2.0000,1.0000,3.0000,28.1500,55.0000,"USD",84.4500,165.0000,-80.5500,"No",""
"2026-01-01","Jan 2026","762211912212","SH Premium Lounge Ha Noi","Hanoi","Vietnam","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,55.0000,"USD",36.0000,55.0000,-19.0000,"No",""
"2026-01-01","Jan 2026","762211912212","SH Premium Lounge Ha Noi","Hanoi","Vietnam","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,34.0000,55.0000,"USD",34.0000,55.0000,-21.0000,"No",""
"2026-01-01","Jan 2026","774694890470","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,62.7979,"USD",150.0000,188.3938,-38.3938,"No",""
"2026-01-01","Jan 2026","774694890470","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,62.7979,"USD",28.1500,62.7979,-34.6479,"No",""
"2026-01-01","Jan 2026","774694890470","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,36.0000,62.7979,"USD",72.0000,125.5958,-53.5958,"No",""
"2026-01-01","Jan 2026","777817360142","Primeclass Lounge Con E","Frankfurt","Germany","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,69.0453,"USD",50.0000,69.0453,-19.0453,"No",""
"2026-01-01","Jan 2026","788520092671","The Lounge","Ras Al Khaimah","United Arab Emirates","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,42.5000,51.3022,"USD",42.5000,51.3022,-8.8022,"No",""
"2026-01-01","Jan 2026","794484919529","Sala VIP Miro","Barcelona","Spain","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,78.7299,"USD",29.2000,78.7299,-49.5299,"No",""
"2026-01-01","Jan 2026","806115848214","Al Mubarakiya Lounge","Farwaniya","Kuwait","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,42.5000,59.4076,"USD",42.5000,59.4076,-16.9076,"No",""
"2026-01-01","Jan 2026","810591458065","Plaza Premium Lounge","Addis Ababa","Ethiopia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,52.0000,"USD",30.2500,52.0000,-21.7500,"No",""
"2026-01-01","Jan 2026","814228801121","The Sens Leisure Lounge","Kien Giang","Vietnam","International","Global Lounge","Global Lounge","ETT",6.0000,0.0000,6.0000,50.0000,50.7600,"USD",300.0000,304.5600,-4.5600,"No",""
"2026-01-01","Jan 2026","814228801121","The Sens Leisure Lounge","Kien Giang","Vietnam","International","Global Lounge","Global Lounge","SBI",2.0000,0.0000,2.0000,34.0000,50.7600,"USD",68.0000,101.5200,-33.5200,"No",""
"2026-01-01","Jan 2026","817867641145","Premium Lounge","Vadodara","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",1.0000,0.0000,1.0000,800.0000,500.0000,"INR",800.0000,500.0000,300.0000,"No",""
"2026-01-01","Jan 2026","818391120111","SH Premium Lounge Lien Khuong","Lam Dong","Vietnam","Domestic","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,41.0000,"USD",50.0000,41.0000,9.0000,"No",""
"2026-01-01","Jan 2026","826829542269","Sky Lounge","Subang Jaya","Malaysia","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,42.0000,"USD",100.0000,84.0000,16.0000,"No",""
"2026-01-01","Jan 2026","827470098166","Bidvest CPT Domestic Lounge","Cape Town","South Africa","Domestic","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,43.4569,"USD",50.0000,43.4569,6.5431,"No",""
"2026-01-01","Jan 2026","828362272782","VIP Lounge No. 135","Shanghai","China","International","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,70.9783,"USD",200.0000,283.9130,-83.9130,"No",""
"2026-01-01","Jan 2026","838033385015","Sleep n Fly Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,53.7750,"USD",32.3500,53.7750,-21.4250,"No",""
"2026-01-01","Jan 2026","839341592989","Plaza Premium Lounge","London","United Kingdom","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,54.5000,"USD",29.2000,54.5000,-25.3000,"No",""
